customer,age,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1015542,,suburban,unknown,False,0,1,738,True,0.0,E,True,False,51.44,159.0,50.0,0.0,0.0,-0.06,-0.0288,17.19,17.33,0.33,4.3851397410000015,-0.475042464,9.0,24,0.0,0,0,2,1
1044512,50.0,suburban,yes,True,6,1,612,True,0.0,G,False,True,36.15,655.25,30.0,14.0,0.0,-5.005,-0.123,342.81,46.67,12.0,0.298298247,5.3789075120000005,16.67,21,0.33,0,0,0,0
1009206,56.0,suburban,unknown,True,9,4,378,True,129.99,A,False,True,53.14,340.0,50.0,0.0,0.0,-2.64,-0.0628,25.4,28.67,3.33,2.443550882,7.379582032,2.67,31,0.0,0,0,0,1
1035676,38.0,suburban,yes,False,4,3,162,True,79.99,B,False,True,30.55,100.25,29.99,0.0,0.0,-1.085,0.0086,35.08,3.67,2.67,1.97,-15.73670038,0.0,18,0.0,0,0,0,0
1067069,36.0,suburban,yes,True,7,1,340,True,0.0,D,False,True,54.91,1033.0,59.99,15.5,0.0,1.18,-0.0804,308.47,39.0,3.67,1.092053703,2.95150172,11.0,11,0.67,0,0,0,1
1051117,38.0,,no,False,4,1,551,True,0.0,B,True,True,39.99,596.25,49.99,0.0,0.0,6.495,0.0,224.82,6.67,3.67,0.7405555559999999,-10.7421594,0.33,19,0.0,0,0,0,0
1098228,56.0,,yes,True,7,2,563,True,29.99,A,False,True,57.33,636.0,59.99,18.25,0.0,-4.14,-0.1138,215.26,41.0,2.33,2.351574089,10.28188537,8.67,39,0.33,0,0,2,1
1066507,24.0,unknown,unknown,False,7,1,345,True,0.0,D,True,False,111.65,1615.0,10.0,389.5,0.0,-4.94,0.149,476.21,58.67,3.33,2.246006649,-2.814207608,19.0,11,1.33,0,0,0,0
1088250,,rural,unknown,False,0,4,67,True,79.99,C,True,False,169.01,2157.0,84.99,201.75,3.67,1.58,-0.6864,443.37,520.33,77.67,0.833326613,-14.27142873,21.67,12,5.0,0,0,0,1
1017373,48.0,,yes,True,9,2,206,True,79.99,A,False,True,64.96,549.25,50.0,37.5,0.0,1.895,0.2522,90.95,6.67,2.0,3.3117350610000003,2.426965042,8.0,25,0.0,0,0,0,1
1047048,64.0,suburban,unknown,False,4,1,588,True,0.0,B,True,True,50.12,1116.25,50.12,0.0,0.0,1.395,-0.0026,149.49,11.67,7.33,0.5214194000000001,-8.34498538,2.0,20,0.0,0,0,0,0
1037047,28.0,suburban,unknown,False,5,3,80,True,149.99,B,False,True,50.41,605.5,59.99,0.0,0.42,2.31,-0.0006,183.19,32.0,32.33,1.279324324,22.31289602,5.0,19,0.0,0,0,0,0
1032265,,,unknown,False,0,1,673,True,0.0,D,True,False,30.24,64.0,39.99,0.0,0.0,0.42,0.0148,5.78,4.67,0.67,1.857449089,0.249333052,1.67,23,0.0,0,0,2,0
1075771,40.0,suburban,no,True,5,1,334,True,0.0,B,False,True,73.74,915.25,44.99,94.75,0.1,-8.885,-0.695,160.68,106.0,19.33,0.465066313,14.59689093,6.67,11,3.0,0,0,0,1
1063020,,,unknown,False,0,1,365,True,0.0,E,True,False,39.72,141.0,39.99,0.0,0.0,2.36,0.0446,7.42,4.67,1.33,1.4361538459999998,3.803669497,3.67,12,0.0,0,0,0,0
1095041,40.0,,yes,False,4,1,194,True,0.0,E,False,False,70.69,455.25,44.99,98.5,0.0,-0.125,-0.594,111.68,23.0,0.0,2.664666775,-4.711141626,16.0,7,16.0,0,0,0,0
1011758,,,unknown,False,0,4,33,True,199.99,E,True,False,98.86,1279.0,59.97,71.25,3.34,13.06,0.5348,421.76,48.0,18.0,1.08384963,-4.689532518,23.67,27,3.0,0,0,0,0
1025680,42.0,rural,yes,True,4,1,606,False,0.0,B,False,False,67.39,377.0,29.99,110.25,0.61,-2.44,-0.6496,57.55,70.67,12.33,8.360525082,0.901439162,3.67,20,0.0,0,0,0,1
1095717,54.0,town,yes,False,6,2,138,True,129.99,C,False,True,40.74,216.25,49.99,0.0,0.26,0.175,-0.015,13.13,5.0,1.0,1.753576373,-2.96222046,2.33,8,0.67,0,0,0,1
1075793,36.0,,no,False,6,2,324,True,129.99,C,False,True,12.96,657.0,10.0,7.75,0.0,8.26,0.1578,74.92,29.33,2.0,0.676539608,-0.332328683,8.33,14,0.0,0,0,0,0
1098834,44.0,,no,False,8,2,820,True,29.99,C,False,True,97.98,832.5,50.0,183.0,0.0,2.37,0.29,246.48,36.67,8.0,1.265123677,-14.13166867,14.33,35,0.67,0,0,0,0
1017685,36.0,suburban,yes,True,6,1,874,False,0.0,A,False,True,30.0,59.0,30.0,0.0,0.0,-1.16,0.0,22.68,5.33,0.33,2.389830508,-8.737258547,0.67,29,0.0,0,0,0,1
1054098,32.0,,yes,False,3,2,295,True,29.99,E,False,True,81.29,713.0,59.99,77.0,0.0,-5.3,-0.626,155.28,32.67,3.0,1.134587156,16.32317359,17.0,14,0.0,0,0,0,0
1036889,66.0,suburban,yes,True,6,5,183,True,29.99,B,False,True,29.29,265.25,39.99,0.0,0.0,-1.845,0.014,54.51,7.67,2.67,1.467037902,8.453274101,7.0,17,0.0,0,0,0,0
1087959,48.0,suburban,unknown,False,4,2,72,True,149.99,E,False,True,165.59,2219.0,169.99,0.0,2.98,-9.98,-0.2328,373.15,109.0,27.0,1.186584121,10.87992161,48.0,8,1.33,0,0,0,0
1099761,52.0,suburban,unknown,False,7,6,107,True,79.99,C,False,True,188.4,1289.0,24.84,653.67,0.0,-25.76,-5.0776,406.31,47.33,67.67,0.768136646,-21.28568663,10.0,33,5.33,0,0,0,0
1093125,46.0,,no,False,4,1,183,True,0.0,C,False,True,10.74,186.5,10.0,0.0,0.0,-3.51,-0.0148,26.8,17.33,3.33,1.064516129,-3.573077362,29.0,6,0.0,0,0,0,0
1091148,38.0,suburban,yes,False,7,1,205,True,0.0,B,False,True,54.53,480.75,69.99,0.0,0.54,-0.415,-0.0108,71.83,60.67,8.67,1.13996743,-7.271282246,14.67,7,0.0,0,0,0,0
1054014,50.0,suburban,unknown,False,7,1,419,True,0.0,B,True,True,13.46,64.25,10.0,7.5,0.1,0.335,-0.0144,1.91,11.0,0.0,3.547066849,0.865940692,1.0,14,0.33,0,0,0,1
1015680,44.0,,yes,False,6,8,147,True,199.99,F,False,True,53.38,852.5,59.99,0.75,0.16,-2.39,0.0458,367.57,23.33,9.33,0.5106106020000001,-0.7931348109999999,17.0,30,1.0,0,0,0,1
1067315,,,unknown,False,0,1,276,True,0.0,E,True,False,28.24,292.75,26.62,24.0,0.0,-5.475,-1.1346,2.81,2.0,0.0,7.367041199,8.36803117,7.0,9,0.67,0,0,0,0
1020108,,,unknown,False,0,2,685,True,29.99,F,True,False,44.76,236.0,7.26,0.0,0.0,-4.72,2.105,157.95,7.33,2.0,1.395429967,-11.00105494,6.0,28,2.0,0,0,0,0
1069823,52.0,town,no,False,6,2,335,True,29.99,D,False,True,114.21,985.25,59.99,211.75,0.0,0.355,0.1034,107.8,28.0,0.0,2.872318158,-4.016364103,20.67,15,3.67,0,0,0,1
1053645,42.0,suburban,yes,True,7,1,360,True,0.0,B,False,True,52.17,251.0,59.99,0.0,0.0,-0.2,-0.004,58.08,19.33,19.0,4.895625,1.35711832,3.67,12,0.0,0,0,0,1
1004100,42.0,,no,True,6,3,654,True,29.99,A,False,True,33.17,304.25,32.49,0.0,0.0,-1.465,-0.0136,113.5,7.0,13.0,24.91006424,-8.880270018,14.33,38,0.0,0,0,0,0
1020634,,suburban,unknown,False,0,1,734,True,0.0,B,False,False,27.98,20.0,29.99,0.0,0.0,0.0,-0.0198,0.61,2.33,0.0,3.721030043,-1.455751298,0.67,24,0.0,0,0,0,0
1047952,,,unknown,True,0,1,517,True,0.0,B,True,False,36.27,109.0,44.99,0.0,0.29,-0.18,0.0338,0.78,1.0,0.0,2.163017032,24.77773444,1.67,18,1.0,0,0,0,0
1031215,28.0,suburban,no,False,1,2,359,True,59.99,B,False,True,72.36,746.25,59.99,57.25,0.0,4.355,1.0256,99.54,45.33,5.67,1.1947722509999998,17.78267494,8.0,23,0.0,0,0,0,1
1030747,54.0,suburban,yes,False,7,2,375,True,29.99,B,False,True,30.0,92.0,30.0,0.0,0.0,-0.3,0.0,8.95,6.0,0.67,1.803181818,-7.850924215,3.0,25,0.67,0,0,3,0
1088050,,suburban,unknown,False,0,2,342,True,99.99,B,True,False,52.56,91.75,44.99,0.0,13.07,-0.015,-0.2318,0.19,1.33,0.0,1.751879699,9.104687957000001,0.0,12,0.0,0,0,0,0
1039513,36.0,,no,False,6,1,599,True,0.0,B,False,True,29.99,43.75,29.99,0.0,0.0,-0.035,0.0,1.27,1.67,0.67,1.996254682,-19.04293679,0.67,20,0.0,0,0,0,0
1031895,48.0,suburban,yes,True,6,1,566,True,0.0,B,False,True,30.96,305.75,30.0,1.25,0.0,0.845,-0.019,138.69,10.33,0.67,0.738750839,28.98067635,3.33,19,3.67,0,0,0,1
1012244,44.0,suburban,yes,True,6,4,112,True,149.99,F,False,True,132.49,895.5,59.99,100.25,2.83,13.21,1.4334,205.24,82.67,35.0,1.40275,-4.706803932,19.0,31,2.67,0,0,3,1
1082167,,,unknown,False,4,1,265,True,0.0,B,False,True,11.06,181.0,10.0,3.25,0.0,-1.38,0.0388,24.7,23.0,13.0,6.25,-3.883047925,3.33,9,1.0,0,0,0,0
1073212,60.0,,no,True,6,1,346,True,0.0,B,False,True,99.82,528.5,62.87,117.75,0.0,-5.13,-0.3966,0.0,0.0,0.0,0.0,-5.289525361,0.0,12,0.0,0,0,0,0
1054767,,suburban,no,False,6,1,351,True,0.0,B,False,True,73.62,649.25,69.99,12.0,0.0,1.955,0.1624,112.14,38.67,14.33,1.437213115,-8.220373902999999,4.33,12,1.0,0,0,0,1
1032570,34.0,,no,False,6,2,314,True,129.99,D,False,True,120.93,1865.0,75.0,84.25,3.08,12.3,0.741,500.96,124.0,25.33,1.7300434830000002,-2.954900214,34.0,21,0.33,0,0,0,1
1048864,48.0,town,yes,True,7,4,285,True,59.99,A,False,True,29.99,36.25,39.99,0.0,0.0,0.015,0.0,12.74,3.33,3.67,1.080432173,1.219623928,0.33,17,0.0,0,0,0,1
1067560,,suburban,unknown,False,0,2,257,True,59.99,D,True,False,31.78,236.25,39.99,0.0,0.8,-1.485,-0.016,49.25,32.67,5.67,1.230782887,-0.572736982,7.0,11,0.0,0,0,0,1
1042084,,,no,False,7,1,466,True,0.0,G,False,True,73.07,521.25,30.0,106.75,0.0,2.215,-0.0774,74.64,12.33,0.0,1.532123085,1.94555376,21.67,15,0.33,0,0,0,1
1024208,44.0,,unknown,False,7,1,685,True,0.0,A,False,True,119.68,435.75,31.9,229.5,1.22,2.705,0.6948,203.99,33.67,5.0,6.52,11.29148514,4.33,23,0.0,0,0,0,0
1072010,54.0,,yes,False,7,1,307,True,0.0,B,False,True,23.07,0.0,33.07,0.0,0.0,0.0,-0.0616,0.0,0.0,0.0,0.0,-4.5480202510000005,0.0,10,0.0,0,0,0,1
1023987,50.0,,yes,False,7,1,795,False,0.0,F,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037543199,0.0,27,0.0,0,0,2,1
1058059,,,unknown,False,0,1,437,True,0.0,B,True,False,26.69,1081.75,32.01,0.0,0.0,4.365,0.17800000000000002,430.77,37.67,8.67,0.8257862140000001,-2.461952187,12.0,15,4.0,0,0,0,0
1047601,,town,unknown,False,0,1,412,True,0.0,G,True,False,29.29,128.25,29.99,0.0,0.0,0.115,0.014,20.42,12.0,7.33,0.858893114,8.511667225,3.33,14,0.0,0,0,0,1
1098343,56.0,suburban,yes,False,7,1,1112,False,0.0,A,False,True,15.14,0.25,15.0,0.0,0.0,0.015,-0.0026,0.0,0.0,0.0,0.0,-5.656776312000001,0.33,37,0.0,0,0,0,0
1008028,40.0,suburban,yes,True,9,1,1030,True,0.0,A,False,True,35.3,122.75,30.0,0.0,2.05,-1.015,-0.058,0.0,1.0,0.0,6.278333333,-7.115256037000001,3.0,34,0.0,0,0,0,1
1066229,18.0,,unknown,True,8,3,133,True,9.99,C,False,True,126.83,1247.75,39.99,288.75,0.0,-5.695,-1.8068,457.24,118.67,19.33,0.600179028,4.497578178,24.0,13,12.0,0,0,0,1
1008152,42.0,suburban,yes,True,6,2,80,True,29.99,D,False,True,42.65,75.25,30.0,0.0,0.0,0.315,-0.253,12.55,4.33,0.67,9.666666667000001,-4.453519735,3.33,34,0.0,0,0,0,1
1030203,26.0,suburban,no,False,3,1,634,True,0.0,B,True,True,38.12,202.75,30.0,7.0,5.17,3.285,0.391,38.07,4.33,0.33,2.4713150930000003,5.965178599999999,0.67,21,0.0,0,0,0,0
1073081,46.0,,yes,True,7,1,347,True,0.0,B,False,True,31.65,78.25,39.99,0.75,1.37,-0.665,0.0136,0.0,0.0,0.0,0.0,6.187370783,0.0,12,0.0,0,0,0,1
1097359,,town,unknown,False,0,2,18,True,199.99,E,True,False,80.73,736.0,69.99,53.25,6.74,5.08,0.2532,44.65,6.33,0.33,2.974358974,-2.349248348,5.67,7,0.0,0,0,0,1
1036868,20.0,rural,unknown,True,1,1,520,False,0.0,G,True,False,5.05,0.0,5.0,0.0,0.0,0.0,-0.0008,0.0,0.0,0.0,0.0,7.89068076,0.0,17,0.0,0,0,0,1
1093655,48.0,suburban,yes,True,1,2,89,True,199.99,D,False,True,84.39,722.0,49.99,111.0,0.0,-3.16,-0.888,222.15,76.67,88.33,1.764495413,-8.367671168,18.33,8,1.67,0,0,1,0
1002561,46.0,,no,False,7,4,322,True,79.99,D,True,True,41.46,454.0,20.32,14.25,5.96,-9.08,-0.8292,16.14,15.67,3.33,2.381071429,11.54068266,3.0,38,5.67,0,0,0,0
1037725,44.0,suburban,yes,True,6,3,138,True,39.99,A,False,True,104.51,1082.75,48.46,135.25,0.1,5.225,0.9896,451.44,100.67,53.0,0.80812306,-17.75209732,13.67,23,0.67,1,1,0,0
1052804,,,unknown,False,7,1,476,True,0.0,B,True,True,73.24,288.0,69.99,0.0,0.0,3.72,0.0,82.02,6.0,5.67,2.449568804,3.221216992,0.67,16,0.0,0,0,3,0
1099301,38.0,,no,False,5,3,321,True,29.99,A,False,True,70.36,656.33,50.0,104.33,0.0,2.3734,0.3966,115.63,12.67,2.0,1.541213706,6.06980289,7.67,29,0.0,0,0,0,1
1074384,,,unknown,False,0,1,402,True,0.0,B,True,False,41.59,519.5,44.99,0.25,6.5,-5.07,0.071,158.55,23.67,0.0,0.596299256,-18.22538889,8.67,14,1.67,0,0,0,1
1063832,,unknown,unknown,False,0,1,360,True,0.0,E,True,False,41.6,90.5,41.99,0.0,9.61,-1.81,-0.1922,8.88,5.67,1.0,3.332857143,1.167255579,5.67,12,0.0,0,0,0,1
1024084,48.0,,yes,True,4,3,456,True,79.99,C,False,True,43.35,623.25,32.49,29.0,0.0,-3.065,-0.1242,98.16,35.67,33.33,0.781954887,10.30011662,8.33,21,0.0,0,0,0,0
1087610,,,unknown,False,0,1,348,True,0.0,B,True,False,221.61,1456.5,63.62,568.75,3.83,-12.39,-3.0992,552.8,46.33,4.67,2.92,-12.77738251,42.0,12,0.0,0,0,0,0
1040810,22.0,,unknown,False,4,1,648,True,0.0,C,False,True,49.99,182.5,49.99,0.0,0.0,-1.05,0.0,23.65,11.33,0.33,1.683928008,1.99911726,3.0,22,0.0,0,0,0,1
1093582,34.0,,unknown,False,4,1,222,True,0.0,A,False,True,53.99,146.25,69.99,0.0,0.0,0.055,0.0,27.6,26.67,12.67,2.986218079,-6.238161575,1.0,8,0.0,0,0,0,0
1087824,40.0,,unknown,False,0,4,46,True,79.99,E,True,True,53.55,1185.0,49.99,3.25,0.0,2.64,-0.0514,142.2,45.67,3.67,0.5813164279999999,9.283233957,14.33,12,1.0,0,0,0,0
1056204,,rural,unknown,False,0,1,449,True,0.0,C,True,False,89.13,147.25,29.83,51.75,2.19,-1.365,-0.7428,12.11,0.0,0.0,4.334,-1.5690238,5.33,15,0.0,1,1,0,1
1074278,48.0,,yes,True,5,4,95,True,199.99,B,False,True,60.98,57.75,69.99,0.0,0.0,-1.155,-0.0198,8.75,3.33,1.67,1.6410564230000002,6.112438276000002,1.67,12,0.33,0,0,3,1
1089547,22.0,suburban,no,False,3,1,327,True,0.0,E,False,True,38.68,465.25,44.99,6.5,1.41,5.175,0.0104,7.64,3.67,0.33,0.448846154,-0.73335842,4.0,11,3.0,0,0,0,1
1005632,38.0,suburban,no,False,3,2,196,True,29.99,C,False,True,12.5,9.75,5.0,7.25,0.0,-0.135,-0.09,0.0,0.0,0.0,1.796407186,11.63021929,0.67,36,0.0,0,0,0,1
1014033,86.0,suburban,yes,False,3,1,934,False,0.0,C,False,True,59.22,583.0,59.99,30.75,0.0,-9.32,-0.1846,8.73,3.33,0.67,2.656821378,-10.40201425,2.33,31,0.0,0,0,0,1
1004174,36.0,suburban,unknown,False,8,7,128,True,129.99,C,False,True,95.98,1666.75,84.99,127.25,0.16,-2.635,-0.2498,468.0,33.33,7.0,2.167036586,0.267481587,16.0,34,5.33,0,0,0,0
1048063,,suburban,unknown,False,0,1,516,True,0.0,E,True,False,30.33,162.25,29.99,0.0,0.0,-1.365,-0.0068,40.5,5.33,4.67,1.4181206,-10.24530669,3.67,17,0.0,0,0,0,1
1066103,56.0,,no,True,5,3,225,True,149.99,B,False,True,34.34,367.25,39.99,0.25,0.0,0.975,-0.006999999999999999,127.8,49.67,37.0,1.382548585,1.218021429,9.33,15,0.67,0,0,0,0
1011618,54.0,,no,False,0,2,484,True,9.99,D,True,False,55.4,446.75,50.0,18.0,0.0,-0.415,-0.108,32.47,4.0,0.0,2.907245039,-5.547122376,10.67,29,0.0,0,0,2,0
1050521,,,unknown,False,0,4,195,True,79.99,D,True,False,62.35,760.0,49.99,0.0,0.0,-5.48,-0.0832,174.21,4.67,2.0,1.543834586,0.401167938,111.67,15,8.67,0,0,0,1
1039746,,town,unknown,False,0,1,551,True,0.0,B,True,False,34.1,172.25,41.28,0.0,0.32,0.355,0.0434,17.78,3.33,0.33,1.780078008,-11.40598828,2.67,18,0.0,0,0,0,0
1015292,46.0,,no,False,4,1,743,True,0.0,A,False,True,35.37,222.25,34.98,0.0,0.0,-0.925,-0.0078,56.2,20.0,3.33,2.906522497,-12.41199301,4.67,24,1.67,0,0,1,1
1033554,44.0,town,yes,True,7,1,727,True,0.0,B,False,True,30.57,233.25,30.0,0.0,0.32,0.215,0.0142,5.55,2.33,0.0,2.354728447,11.85295448,3.0,24,0.0,0,0,0,0
1007715,40.0,,no,False,3,2,730,True,29.99,C,False,True,29.3,135.25,30.0,0.0,0.0,-0.005,-0.064,31.06,9.33,1.0,1.866666667,12.63031835,3.67,31,0.0,0,0,0,0
1040540,,suburban,unknown,False,0,1,543,True,0.0,E,True,False,64.9,1676.75,59.99,0.0,0.0,5.685,-0.2982,999.19,47.0,100.67,0.302810458,1.382422696,7.33,18,0.0,1,0,2,1
1034484,,,unknown,False,0,1,548,True,0.0,B,True,False,53.94,622.25,49.99,0.0,0.0,2.095,-0.014,187.64,34.67,10.0,1.501752577,-10.68695586,16.33,18,0.0,0,0,0,1
1013791,28.0,town,no,False,0,4,294,True,29.99,D,True,False,51.68,522.0,49.99,0.0,0.0,-1.54,0.0058,178.07,8.67,1.0,1.120075194,6.471898762,35.67,25,0.33,0,0,0,0
1098775,22.0,suburban,no,False,7,1,1060,True,0.0,G,False,True,58.06,474.75,30.0,78.75,0.0,-1.115,-0.5262,115.86,42.0,16.33,1.060636364,-2.99296177,6.33,35,0.0,1,0,0,0
1007914,28.0,,unknown,False,8,1,986,False,0.0,A,False,True,41.12,334.5,44.99,17.5,0.0,2.77,0.3676,60.06,13.67,6.0,0.8607594940000001,9.83443035,5.0,32,0.0,0,0,0,1
1045984,78.0,suburban,no,False,3,3,170,True,129.99,D,False,True,61.98,189.25,69.98,1.0,0.38,-2.985,-0.0202,26.4,17.0,0.0,1.758325091,17.16604721,2.0,20,2.33,0,0,1,0
1051771,46.0,,yes,False,8,1,545,False,0.0,B,False,False,19.99,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.021972978,0.0,18,0.0,0,0,0,1
1020880,48.0,suburban,yes,True,9,4,217,True,129.99,B,False,True,102.76,1630.25,75.0,93.25,0.0,-11.185,-0.4594,412.98,66.67,19.67,0.6925295109999999,-9.984252174,40.0,24,0.33,0,0,3,1
1066034,46.0,rural,yes,True,6,1,348,True,0.0,C,False,True,30.15,303.5,39.99,0.0,0.16,-0.49,-0.0032,0.0,0.0,0.0,0.0,-6.844059041,0.0,11,0.0,0,0,0,0
1043906,40.0,town,yes,False,9,4,84,True,99.99,B,False,True,76.09,779.75,75.0,0.0,0.1,3.025,-0.0218,48.46,27.0,1.67,8.701578947,-2.879068513,6.0,21,0.0,0,0,3,0
1022584,42.0,,yes,True,5,1,754,True,0.0,B,False,True,91.39,1100.5,41.28,36.75,1.72,-4.41,-0.6920000000000001,326.69,9.67,1.0,0.785123967,9.912808815,5.67,25,0.33,0,0,0,0
1010923,62.0,,no,False,9,3,74,True,29.99,A,False,True,42.6,797.5,48.06,40.0,0.0,12.03,0.1558,244.51,159.33,7.0,0.598721023,12.41918186,33.67,30,0.33,0,0,0,0
1073234,,town,unknown,False,0,2,182,True,149.99,B,True,False,65.72,928.0,78.74,0.0,0.0,-7.56,-1.2352,213.78,64.33,12.0,0.811024187,-26.76046012,35.33,14,3.67,0,0,0,1
1093453,,,unknown,False,0,1,285,True,0.0,C,True,False,139.48,1759.25,34.95,244.0,0.0,-9.025,-0.9624,759.85,176.0,54.0,0.760968992,1.849623957,28.33,10,19.0,0,0,0,0
1002167,38.0,town,no,False,6,8,18,True,29.99,A,False,True,80.63,1053.25,74.99,21.75,0.0,-4.405,-0.0468,275.94,41.33,3.67,5.936428571,-7.764364057000001,15.67,42,0.0,0,0,0,0
1023671,,suburban,unknown,False,0,1,693,True,0.0,E,True,False,106.1,568.5,31.99,211.75,0.0,-5.61,-1.4822,300.43,15.67,9.33,1.9555,0.916975114,3.67,23,1.0,0,0,0,1
1067361,,,unknown,False,0,1,338,True,0.0,C,True,False,60.97,538.75,39.99,88.5,0.0,-3.555,-0.6196,96.28,34.0,3.67,0.82497422,9.765445333999999,6.67,11,0.67,0,0,0,1
1075736,56.0,suburban,yes,False,9,3,153,True,79.99,B,False,True,49.99,259.25,59.99,0.0,0.0,-3.045,0.0,19.43,5.67,0.0,1.254194204,-0.973758398,2.67,9,0.0,0,0,1,0
1020473,40.0,,no,False,7,3,60,True,149.99,B,False,True,53.95,399.25,59.99,0.0,0.0,-0.885,0.0594,53.26,12.67,1.0,1.26156434,-0.074754363,3.67,24,0.0,0,0,0,0
1087037,,suburban,unknown,False,0,1,183,True,0.0,E,True,False,72.28,985.5,65.37,44.5,4.43,-6.13,0.9162,80.8,12.33,1.0,1.3078698359999998,16.47432297,5.0,6,4.33,0,0,0,0
1022363,,town,unknown,False,0,1,817,True,0.0,C,True,False,120.11,1338.75,94.99,106.0,0.0,-4.535,-0.8628,296.76,91.67,18.67,3.224000896,-5.386588195,26.0,27,0.0,0,0,3,1
1028753,30.0,rural,unknown,False,7,3,103,True,99.99,D,False,True,27.5,201.0,30.0,0.0,0.0,-0.92,0.05,57.99,13.33,26.67,3.639940974,-20.27552966,2.0,25,0.0,0,0,0,1
1079020,38.0,suburban,no,False,6,1,320,False,0.0,A,True,True,20.67,16.25,19.99,1.75,0.0,-0.145,-0.0136,0.0,0.33,0.0,2.370786517,-4.945148345,0.0,11,0.0,0,0,0,0
1036514,26.0,,no,False,0,1,586,True,0.0,E,True,False,102.99,1448.5,59.99,196.5,1.28,0.41,-0.4388,450.61,121.67,32.33,1.2906817309999998,-0.167118182,14.33,19,2.33,0,0,0,1
1020812,52.0,town,no,False,8,1,839,False,0.0,B,False,False,41.23,572.0,49.99,0.0,0.0,-2.74,-0.005,0.71,2.67,0.0,0.970002239,-8.924667421,5.33,28,0.0,0,0,0,0
1098749,48.0,,no,False,4,4,413,False,29.99,C,False,True,57.45,424.25,59.99,0.0,0.0,-0.785,0.0148,76.76,38.33,13.0,1.821521506,16.42424503,4.33,38,1.67,0,0,0,0
1040547,42.0,,yes,True,6,1,543,True,0.0,B,False,True,61.7,378.0,32.49,93.25,0.0,6.9,1.7132,43.88,29.0,3.0,3.2132,-5.595689932999999,5.67,18,0.0,0,0,3,0
1081949,58.0,town,unknown,True,6,1,312,True,0.0,B,True,False,36.65,249.5,44.99,0.5,0.0,3.43,0.0006,47.8,9.67,4.67,1.153194493,-8.653689614,13.67,11,0.0,0,0,0,0
1007613,66.0,suburban,yes,False,9,1,992,False,0.0,A,False,False,30.0,26.25,30.0,0.0,0.0,0.015,0.0,0.53,1.0,0.33,1.72479564,0.192030125,0.33,33,0.0,0,0,0,0
1044441,28.0,suburban,unknown,False,0,1,551,True,0.0,D,True,False,57.76,922.0,37.09,54.0,0.0,-7.8,-1.1894,189.46,14.67,1.0,1.227364341,-5.555790421,29.33,19,3.67,0,0,0,1
1083055,,,unknown,False,0,1,201,True,0.0,B,True,False,45.84,1036.0,41.24,44.25,0.8,0.64,-0.2472,54.87,15.33,1.0,0.5101739129999999,3.69307877,51.33,7,0.0,0,0,0,1
1008081,62.0,suburban,yes,True,6,1,1090,False,0.0,A,False,True,32.49,0.0,32.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.010651509,0.0,36,0.0,0,0,0,0
1049490,48.0,town,yes,True,9,1,395,True,0.0,G,False,True,49.97,352.25,29.99,49.5,2.12,1.895,0.187,78.06,29.0,4.33,1.395,-13.39448034,4.33,13,0.0,0,0,0,1
1003101,,,unknown,False,0,5,19,True,9.99,D,True,False,48.95,21.0,29.99,0.0,0.0,1.26,-0.3792,0.0,0.0,0.0,0.0,7.766321248,0.0,36,0.0,0,0,0,0
1012849,32.0,town,yes,True,4,1,964,True,0.0,A,False,True,29.99,63.0,29.99,0.0,0.0,0.08,0.0,7.58,2.0,1.33,24.33,-5.894113025,2.33,32,0.0,0,0,0,1
1058418,26.0,,yes,False,3,2,7,True,129.99,E,False,True,79.78,1558.75,56.12,69.25,1.03,3.285,-0.4562,381.35,79.67,44.0,0.70052739,11.17009699,6.67,17,17.0,0,0,0,0
1001636,,town,unknown,False,0,2,32,True,29.99,F,True,False,35.39,319.25,30.0,12.5,0.0,3.295,0.2422,100.76,9.33,4.67,0.738398991,-16.14497346,2.67,42,0.0,0,0,0,0
1005608,,suburban,unknown,False,0,4,78,True,29.99,F,True,False,75.23,552.75,69.99,47.5,0.0,1.425,-0.3048,27.54,22.0,3.0,2.632323804,1.251368154,10.67,36,2.67,0,0,0,0
1025045,32.0,suburban,yes,False,6,2,153,True,29.99,B,False,False,62.26,1278.5,59.99,60.5,7.4,-1.27,0.3004,318.83,80.67,20.0,0.68835,-0.990826147,23.33,22,3.0,0,0,0,0
1005679,,town,unknown,False,0,1,1136,True,0.0,F,True,False,33.61,34.0,32.49,2.5,0.0,-0.12,-0.0024,0.67,4.67,0.0,2.857142857,2.730334338,1.33,38,0.0,0,0,0,1
1095671,50.0,,unknown,False,6,1,242,False,0.0,E,False,True,117.39,1769.0,69.99,142.25,0.0,-4.7,0.504,294.84,84.67,3.33,0.5454601170000001,-8.268083477000001,117.33,8,10.67,0,0,0,1
